 # Jupiter model, Ptrans=7 Mbar, rock core 
 # m/Mp         P (GPa)    r/Rmean   T(K)   rho(g/ccm)
 0.1369451794  2397.130238   0.36282  17202.7  3.4120750 
 0.1368436962  2397.760998   0.36272  17204.2  3.4125112 
 0.1367422559  2398.391721   0.36262  17205.7  3.4129473 
 0.1366408586  2399.022405   0.36252  17207.2  3.4133834 
 0.1365395043  2399.653051   0.36242  17208.7  3.4138193 
 0.1364381930  2400.283659   0.36232  17210.3  3.4142552 
 0.1363369247  2400.914228   0.36222  17211.8  3.4146909 
 0.1362356993  2401.544759   0.36212  17213.3  3.4151266 
 0.1361345169  2402.175250   0.36202  17214.8  3.4155622 
 0.1360333776  2402.805704   0.36192  17216.3  3.4159977 
 0.1359322812  2403.436118   0.36182  17217.8  3.4164331 
 0.1358312278  2404.066494   0.36172  17219.3  3.4168685 
 0.1357302174  2404.696831   0.36162  17220.8  3.4173037 
 0.1356292499  2405.327129   0.36152  17222.3  3.4177389 
 0.1355283255  2405.957387   0.36142  17223.8  3.4181740 
 0.1354274441  2406.587607   0.36132  17225.3  3.4186090 
 0.1353266057  2407.217787   0.36122  17226.8  3.4190439 
 0.1352258102  2407.847928   0.36112  17228.3  3.4194787 
 0.1351250578  2408.478030   0.36102  17229.8  3.4199135 
 0.1350243484  2409.108092   0.36092  17231.3  3.4203481 
 0.1349236819  2409.738115   0.36082  17232.8  3.4207827 
 0.1348230585  2410.368098   0.36072  17234.3  3.4212172 
 0.1347224781  2410.998041   0.36062  17235.9  3.4216516 
 0.1346219406  2411.627945   0.36052  17237.4  3.4220859 
 0.1345214462  2412.257808   0.36042  17238.9  3.4225201 
 0.1344209948  2412.887632   0.36032  17240.4  3.4229543 
 0.1343205864  2413.517416   0.36022  17241.9  3.4233883 
 0.1342202210  2414.147160   0.36012  17243.4  3.4238223 
 0.1341198987  2414.776863   0.36002  17244.9  3.4242562 
 0.1340196193  2415.406527   0.35992  17246.4  3.4246900 
 0.1339193829  2416.036150   0.35982  17247.9  3.4251237 
 0.1338191896  2416.665733   0.35972  17249.4  3.4255573 
 0.1337190393  2417.295275   0.35962  17250.9  3.4259909 
 0.1336189320  2417.924777   0.35952  17252.4  3.4264243 
 0.1335188677  2418.554238   0.35942  17253.9  3.4268577 
 0.1334188464  2419.183658   0.35932  17255.4  3.4272910 
 0.1333188682  2419.813038   0.35922  17256.9  3.4277242 
 0.1332189330  2420.442377   0.35912  17258.4  3.4281573 
 0.1331190408  2421.071675   0.35902  17259.8  3.4285903 
 0.1330191916  2421.700932   0.35892  17261.3  3.4290232 
 0.1329193854  2422.330148   0.35882  17262.8  3.4294561 
 0.1328196223  2422.959322   0.35872  17264.3  3.4298889 
 0.1327199022  2423.588456   0.35862  17265.8  3.4303215 
 0.1326202251  2424.217548   0.35852  17267.3  3.4307541 
 0.1325205911  2424.846599   0.35842  17268.8  3.4311866 
 0.1324210001  2425.475608   0.35832  17270.3  3.4316191 
 0.1323214521  2426.104576   0.35822  17271.8  3.4320514 
 0.1322219471  2426.733502   0.35812  17273.3  3.4324836 
 0.1321224852  2427.362387   0.35802  17274.8  3.4329158 
 0.1320230663  2427.991230   0.35792  17276.3  3.4333479 
 0.1319236904  2428.620031   0.35782  17277.8  3.4337799 
 0.1318243576  2429.248790   0.35772  17279.3  3.4342118 
 0.1317250678  2429.877507   0.35762  17280.8  3.4346436 
 0.1316258211  2430.506182   0.35752  17282.3  3.4350753 
 0.1315266174  2431.134815   0.35742  17283.8  3.4355070 
 0.1314274567  2431.763406   0.35732  17285.2  3.4359385 
 0.1313283391  2432.391954   0.35722  17286.7  3.4363700 
 0.1312292645  2433.020460   0.35712  17288.2  3.4368014 
 0.1311302330  2433.648924   0.35702  17289.7  3.4372327 
 0.1310312445  2434.277345   0.35692  17291.2  3.4376639 
 0.1309322990  2434.905723   0.35682  17292.7  3.4380950 
 0.1308333966  2435.534059   0.35672  17294.2  3.4385261 
 0.1307345372  2436.162352   0.35662  17295.7  3.4389570 
 0.1306357209  2436.790602   0.35652  17297.2  3.4393879 
 0.1305369476  2437.418810   0.35642  17298.6  3.4398187 
 0.1304382174  2438.046974   0.35632  17300.1  3.4402494 
 0.1303395302  2438.675095   0.35622  17301.6  3.4406800 
 0.1302408861  2439.303174   0.35612  17303.1  3.4411105 
 0.1301422850  2439.931209   0.35602  17304.6  3.4415409 
 0.1300437270  2440.559200   0.35592  17306.1  3.4419713 
 0.1299452120  2441.187149   0.35582  17307.6  3.4424015 
 0.1298467401  2441.815053   0.35572  17309.1  3.4428317 
 0.1297483112  2442.442915   0.35562  17310.5  3.4432618 
 0.1296499254  2443.070733   0.35552  17312.0  3.4436918 
 0.1295515827  2443.698507   0.35542  17313.5  3.4441217 
 0.1294532830  2444.326237   0.35532  17315.0  3.4445515 
 0.1293550263  2444.953924   0.35522  17316.5  3.4449813 
 0.1292568127  2445.581567   0.35512  17318.0  3.4454109 
 0.1291586422  2446.209165   0.35502  17319.4  3.4458405 
 0.1290605147  2446.836720   0.35492  17320.9  3.4462700 
 0.1289624303  2447.464230   0.35482  17322.4  3.4466994 
 0.1288643889  2448.091697   0.35472  17323.9  3.4471287 
 0.1287663906  2448.719119   0.35462  17325.4  3.4475579 
 0.1286684354  2449.346497   0.35452  17326.8  3.4479870 
 0.1285705232  2449.973830   0.35442  17328.3  3.4484161 
 0.1284726541  2450.601119   0.35432  17329.8  3.4488451 
 0.1283748281  2451.228363   0.35422  17331.3  3.4492739 
 0.1282770451  2451.855562   0.35412  17332.8  3.4497027 
 0.1281793052  2452.482717   0.35402  17334.2  3.4501314 
 0.1280816083  2453.109827   0.35392  17335.7  3.4505600 
 0.1279839545  2453.736893   0.35382  17337.2  3.4509885 
 0.1278863438  2454.363913   0.35372  17338.7  3.4514170 
 0.1277887761  2454.990888   0.35362  17340.2  3.4518453 
 0.1276912515  2455.617818   0.35352  17341.6  3.4522736 
 0.1275937700  2456.244703   0.35342  17343.1  3.4527018 
 0.1274963316  2456.871542   0.35332  17344.6  3.4531299 
 0.1273989362  2457.498337   0.35322  17346.1  3.4535579 
 0.1273015839  2458.125085   0.35312  17347.5  3.4539858 
 0.1272042746  2458.751789   0.35302  17349.0  3.4544136 
 0.1271070084  2459.378447   0.35292  17350.5  3.4548414 
 0.1270097853  2460.005059   0.35282  17352.0  3.4552690 
 0.1269126053  2460.631625   0.35272  17353.4  3.4556966 
 0.1268154683  2461.258146   0.35262  17354.9  3.4561241 
 0.1267183744  2461.884621   0.35252  17356.4  3.4565514 
 0.1266213236  2462.511049   0.35242  17357.9  3.4569787 
 0.1265243159  2463.137432   0.35232  17359.3  3.4574060 
 0.1264273512  2463.763769   0.35222  17360.8  3.4578331 
 0.1263304296  2464.390059   0.35212  17362.3  3.4582601 
 0.1262335511  2465.016303   0.35202  17363.8  3.4586871 
 0.1261367156  2465.642501   0.35192  17365.2  3.4591140 
 0.1260399232  2466.268653   0.35182  17366.7  3.4595407 
 0.1259431739  2466.894758   0.35172  17368.2  3.4599674 
 0.1258464677  2467.520816   0.35162  17369.6  3.4603940 
 0.1257498045  2468.146828   0.35152  17371.1  3.4608206 
 0.1256531845  2468.772793   0.35142  17372.6  3.4612470 
 0.1255566075  2469.398712   0.35132  17374.1  3.4616733 
 0.1254600736  2470.024583   0.35122  17375.5  3.4620996 
 0.1253635827  2470.650408   0.35112  17377.0  3.4625258 
 0.1252671349  2471.276185   0.35102  17378.5  3.4629518 
 0.1251707303  2471.901916   0.35092  17379.9  3.4633778 
 0.1250743686  2472.527599   0.35082  17381.4  3.4638037 
 0.1249780501  2473.153235   0.35072  17382.9  3.4642296 
 0.1248817747  2473.778824   0.35062  17384.3  3.4646553 
 0.1247855423  2474.404365   0.35052  17385.8  3.4650809 
 0.1246893530  2475.029859   0.35042  17387.3  3.4655065 
 0.1245932068  2475.655305   0.35032  17388.7  3.4659320 
 0.1244971037  2476.280704   0.35022  17390.2  3.4663573 
 0.1244010436  2476.906055   0.35012  17391.7  3.4667826 
 0.1243050266  2477.531358   0.35002  17393.1  3.4672078 
 0.1242090527  2478.156613   0.34992  17394.6  3.4676330 
 0.1241131219  2478.781821   0.34982  17396.1  3.4680580 
 0.1240172342  2479.406980   0.34972  17397.5  3.4684829 
 0.1239213895  2480.032092   0.34962  17399.0  3.4689078 
 0.1238255880  2480.657155   0.34952  17400.4  3.4693326 
 0.1237298295  2481.282170   0.34942  17401.9  3.4697572 
 0.1236341141  2481.907137   0.34932  17403.4  3.4701818 
 0.1235384418  2482.532055   0.34922  17404.8  3.4706063 
 0.1234428125  2483.156925   0.34912  17406.3  3.4710307 
 0.1233472264  2483.781746   0.34902  17407.8  3.4714551 
 0.1232516833  2484.406519   0.34892  17409.2  3.4718793 
 0.1231561833  2485.031243   0.34882  17410.7  3.4723035 
 0.1230607264  2485.655918   0.34872  17412.1  3.4727275 
 0.1229653126  2486.280545   0.34862  17413.6  3.4731515 
 0.1228699418  2486.905122   0.34852  17415.1  3.4735754 
 0.1227746141  2487.529651   0.34842  17416.5  3.4739992 
 0.1226793296  2488.154130   0.34832  17418.0  3.4744229 
 0.1225840881  2488.778561   0.34822  17419.4  3.4748465 
 0.1224888897  2489.402942   0.34812  17420.9  3.4752701 
 0.1223937343  2490.027274   0.34802  17422.3  3.4756935 
 0.1222986221  2490.651556   0.34792  17423.8  3.4761169 
 0.1222035529  2491.275789   0.34782  17425.3  3.4765401 
 0.1221085268  2491.899973   0.34772  17426.7  3.4769633 
 0.1220135438  2492.524107   0.34762  17428.2  3.4773864 
 0.1219186039  2493.148191   0.34752  17429.6  3.4778094 
 0.1218237071  2493.772226   0.34742  17431.1  3.4782323 
 0.1217288533  2494.396211   0.34732  17432.5  3.4786552 
 0.1216340427  2495.020145   0.34722  17434.0  3.4790779 
 0.1215392751  2495.644030   0.34712  17435.5  3.4795006 
 0.1214445506  2496.267865   0.34702  17436.9  3.4799231 
 0.1213498691  2496.891650   0.34692  17438.4  3.4803456 
 0.1212552308  2497.515384   0.34682  17439.8  3.4807680 
 0.1211606355  2498.139069   0.34672  17441.3  3.4811903 
 0.1210660834  2498.762703   0.34662  17442.7  3.4816125 
 0.1209715743  2499.386286   0.34652  17444.2  3.4820347 
 0.1208771083  2500.009819   0.34642  17445.6  3.4824567 
 0.1207826853  2500.633302   0.34632  17447.1  3.4828786 
 0.1206883055  2501.256733   0.34622  17448.5  3.4833005 
 0.1205939687  2501.880114   0.34612  17450.0  3.4837223 
 0.1204996751  2502.503445   0.34602  17451.4  3.4841440 
 0.1204054245  2503.126724   0.34592  17452.9  3.4845656 
 0.1203112169  2503.749953   0.34582  17454.3  3.4849871 
 0.1202170525  2504.373130   0.34572  17455.8  3.4854085 
 0.1201229311  2504.996256   0.34562  17457.2  3.4858298 
 0.1200288529  2505.619331   0.34552  17458.7  3.4862510 
 0.1199348177  2506.242355   0.34542  17460.1  3.4866722 
 0.1198408256  2506.865328   0.34532  17461.6  3.4870933 
 0.1197468765  2507.488249   0.34522  17463.0  3.4875142 
 0.1196529706  2508.111119   0.34512  17464.5  3.4879351 
 0.1195591077  2508.733937   0.34502  17465.9  3.4883559 
 0.1194652879  2509.356703   0.34492  17467.4  3.4887766 
 0.1193715112  2509.979418   0.34482  17468.8  3.4891973 
 0.1192777775  2510.602081   0.34472  17470.3  3.4896178 
 0.1191840870  2511.224692   0.34462  17471.7  3.4900382 
 0.1190904395  2511.847251   0.34452  17473.1  3.4904586 
 0.1189968351  2512.469759   0.34442  17474.6  3.4908789 
 0.1189032738  2513.092214   0.34432  17476.0  3.4912990 
 0.1188097555  2513.714617   0.34422  17477.5  3.4917191 
 0.1187162803  2514.336968   0.34412  17478.9  3.4921391 
 0.1186228482  2514.959266   0.34402  17480.4  3.4925590 
 0.1185294592  2515.581512   0.34392  17481.8  3.4929789 
 0.1184361133  2516.203706   0.34382  17483.2  3.4933986 
 0.1183428104  2516.825847   0.34372  17484.7  3.4938182 
 0.1182495506  2517.447935   0.34362  17486.1  3.4942378 
 0.1181563339  2518.069971   0.34352  17487.6  3.4946573 
 0.1180631603  2518.691954   0.34342  17489.0  3.4950766 
 0.1179700297  2519.313884   0.34332  17490.5  3.4954959 
 0.1178769422  2519.935762   0.34322  17491.9  3.4959151 
 0.1177838978  2520.557586   0.34312  17493.3  3.4963343 
 0.1176908964  2521.179357   0.34302  17494.8  3.4967533 
 0.1175979381  2521.801075   0.34292  17496.2  3.4971722 
 0.1175050229  2522.422740   0.34282  17497.7  3.4975911 
 0.1174121508  2523.044352   0.34272  17499.1  3.4980098 
 0.1173193217  2523.665910   0.34262  17500.5  3.4984285 
 0.1172265357  2524.287415   0.34252  17502.0  3.4988471 
 0.1171337928  2524.908866   0.34242  17503.4  3.4992656 
 0.1170410930  2525.530264   0.34232  17504.8  3.4996840 
 0.1169484362  2526.151608   0.34222  17506.3  3.5001023 
 0.1168558224  2526.772899   0.34212  17507.7  3.5005205 
 0.1167632518  2527.394135   0.34202  17509.2  3.5009386 
 0.1166707242  2528.015318   0.34192  17510.6  3.5013567 
 0.1165782397  2528.636447   0.34182  17512.0  3.5017746 
 0.1164857982  2529.257521   0.34172  17513.5  3.5021925 
 0.1163933999  2529.878542   0.34162  17514.9  3.5026103 
 0.1163010445  2530.499508   0.34152  17516.3  3.5030280 
 0.1162087323  2531.120420   0.34142  17517.8  3.5034456 
 0.1161164631  2531.741278   0.34132  17519.2  3.5038631 
 0.1160242370  2532.362081   0.34122  17520.6  3.5042805 
 0.1159320539  2532.982830   0.34112  17522.1  3.5046978 
 0.1158399139  2533.603524   0.34102  17523.5  3.5051151 
 0.1157478170  2534.224164   0.34092  17524.9  3.5055322 
 0.1156557631  2534.844749   0.34082  17526.4  3.5059493 
 0.1155637522  2535.465279   0.34072  17527.8  3.5063662 
 0.1154717845  2536.085755   0.34062  17529.2  3.5067831 
 0.1153798598  2536.706175   0.34052  17530.7  3.5071999 
 0.1152879781  2537.326540   0.34042  17532.1  3.5076166 
 0.1151961395  2537.946851   0.34032  17533.5  3.5080332 
 0.1151043440  2538.567106   0.34022  17534.9  3.5084498 
 0.1150125915  2539.187306   0.34012  17536.4  3.5088662 
 0.1149208821  2539.807450   0.34002  17537.8  3.5092826 
 0.1148292158  2540.427540   0.33992  17539.2  3.5096988 
 0.1147375924  2541.047573   0.33982  17540.7  3.5101150 
 0.1146460122  2541.667552   0.33972  17542.1  3.5105311 
 0.1145544750  2542.287474   0.33962  17543.5  3.5109471 
 0.1144629808  2542.907341   0.33952  17544.9  3.5113630 
 0.1143715297  2543.527152   0.33942  17546.4  3.5117788 
 0.1142801217  2544.146908   0.33932  17547.8  3.5121945 
 0.1141887567  2544.766607   0.33922  17549.2  3.5126101 
 0.1140974347  2545.386251   0.33912  17550.6  3.5130257 
 0.1140061558  2546.005838   0.33902  17552.1  3.5134411 
 0.1139149199  2546.625369   0.33892  17553.5  3.5138565 
 0.1138237271  2547.244844   0.33882  17554.9  3.5142718 
 0.1137325773  2547.864263   0.33872  17556.3  3.5146869 
 0.1136414706  2548.483625   0.33862  17557.8  3.5151020 
 0.1135504069  2549.102931   0.33852  17559.2  3.5155170 
 0.1134593863  2549.722181   0.33842  17560.6  3.5159320 
 0.1133684087  2550.341374   0.33832  17562.0  3.5163468 
 0.1132774741  2550.960510   0.33822  17563.5  3.5167615 
 0.1131865826  2551.579589   0.33812  17564.9  3.5171762 
 0.1130957341  2552.198612   0.33802  17566.3  3.5175907 
 0.1130049287  2552.817578   0.33792  17567.7  3.5180052 
 0.1129141663  2553.436487   0.33782  17569.2  3.5184196 
 0.1128234469  2554.055339   0.33772  17570.6  3.5188339 
 0.1127327706  2554.674134   0.33762  17572.0  3.5192481 
 0.1126421373  2555.292871   0.33752  17573.4  3.5196622 
 0.1125515470  2555.911552   0.33742  17574.8  3.5200762 
 0.1124609998  2556.530174   0.33732  17576.3  3.5204901 
 0.1123704956  2557.148740   0.33722  17577.7  3.5209039 
 0.1122800344  2557.767248   0.33712  17579.1  3.5213177 
 0.1121896163  2558.385699   0.33702  17580.5  3.5217314 
 0.1120992412  2559.004092   0.33692  17581.9  3.5221449 
 0.1120089091  2559.622427   0.33682  17583.3  3.5225584 
 0.1119186200  2560.240705   0.33672  17584.8  3.5229718 
 0.1118283740  2560.858924   0.33662  17586.2  3.5233851 
 0.1117381710  2561.477086   0.33652  17587.6  3.5237983 
 0.1116480110  2562.095189   0.33642  17589.0  3.5242114 
 0.1115578940  2562.713235   0.33632  17590.4  3.5246244 
 0.1114678201  2563.331223   0.33622  17591.8  3.5250374 
 0.1113777892  2563.949152   0.33612  17593.3  3.5254502 
 0.1112878013  2564.567023   0.33602  17594.7  3.5258630 
 0.1111978564  2565.184836   0.33592  17596.1  3.5262756 
 0.1111079545  2565.802590   0.33582  17597.5  3.5266882 
 0.1110180957  2566.420285   0.33572  17598.9  3.5271007 
 0.1109282798  2567.037922   0.33562  17600.3  3.5275131 
 0.1108385070  2567.655501   0.33552  17601.7  3.5279254 
 0.1107487772  2568.273020   0.33542  17603.1  3.5283376 
 0.1106590904  2568.890481   0.33532  17604.6  3.5287498 
 0.1105694466  2569.507883   0.33522  17606.0  3.5291618 
 0.1104798458  2570.125226   0.33512  17607.4  3.5295737 
 0.1103902880  2570.742510   0.33502  17608.8  3.5299856 
 0.1103007733  2571.359735   0.33492  17610.2  3.5303974 
 0.1102113015  2571.976901   0.33482  17611.6  3.5308090 
 0.1101218728  2572.594007   0.33472  17613.0  3.5312206 
 0.1100324870  2573.211054   0.33462  17614.4  3.5316321 
 0.1099431442  2573.828042   0.33452  17615.8  3.5320435 
 0.1098538445  2574.444970   0.33442  17617.3  3.5324548 
 0.1097645877  2575.061839   0.33432  17618.7  3.5328661 
 0.1096753740  2575.678648   0.33422  17620.1  3.5332772 
 0.1095862032  2576.295397   0.33412  17621.5  3.5336882 
 0.1094970755  2576.912086   0.33402  17622.9  3.5340992 
 0.1094079907  2577.528716   0.33392  17624.3  3.5345101 
 0.1093189489  2578.145286   0.33382  17625.7  3.5349208 
 0.1092299501  2578.761796   0.33372  17627.1  3.5353315 
 0.1091409943  2579.378245   0.33362  17628.5  3.5357421 
 0.1090520815  2579.994635   0.33352  17629.9  3.5361526 
 0.1089632117  2580.610964   0.33342  17631.3  3.5365630 
 0.1088743849  2581.227233   0.33332  17632.7  3.5369733 
 0.1087856010  2581.843442   0.33322  17634.1  3.5373836 
 0.1086968601  2582.459590   0.33312  17635.5  3.5377937 
 0.1086081623  2583.075678   0.33302  17636.9  3.5382037 
 0.1085195074  2583.691705   0.33292  17638.3  3.5386137 
 0.1084308954  2584.307671   0.33282  17639.7  3.5390236 
 0.1083423265  2584.923577   0.33272  17641.1  3.5394333 
 0.1082538005  2585.539422   0.33262  17642.6  3.5398430 
 0.1081653175  2586.155205   0.33252  17644.0  3.5402526 
 0.1080768775  2586.770928   0.33242  17645.4  3.5406621 
 0.1079884805  2587.386590   0.33232  17646.8  3.5410715 
 0.1079001264  2588.002191   0.33222  17648.2  3.5414809 
 0.1078118153  2588.617731   0.33212  17649.6  3.5418901 
 0.1077235471  2589.233209   0.33202  17651.0  3.5422992 
 0.1076353220  2589.848626   0.33192  17652.4  3.5427083 
 0.1075471398  2590.463982   0.33182  17653.8  3.5431172 
 0.1074590005  2591.079276   0.33172  17655.2  3.5435261 
 0.1073709042  2591.694509   0.33162  17656.6  3.5439349 
 0.1072828509  2592.309680   0.33152  17658.0  3.5443436 
 0.1071948405  2592.924789   0.33142  17659.4  3.5447522 
 0.1071068731  2593.539837   0.33132  17660.7  3.5451607 
 0.1070189487  2594.154822   0.33122  17662.1  3.5455691 
 0.1069310672  2594.769746   0.33112  17663.5  3.5459774 
 0.1068432286  2595.384608   0.33102  17664.9  3.5463856 
 0.1067554331  2595.999407   0.33092  17666.3  3.5467938 
 0.1066676804  2596.614145   0.33082  17667.7  3.5472018 
 0.1065799707  2597.228820   0.33072  17669.1  3.5476098 
 0.1064923040  2597.843433   0.33062  17670.5  3.5480177 
 0.1064046802  2598.457984   0.33052  17671.9  3.5484254 
 0.1063170993  2599.072472   0.33042  17673.3  3.5488331 
 0.1062295614  2599.686898   0.33032  17674.7  3.5492407 
 0.1061420664  2600.301261   0.33022  17676.1  3.5496482 
